ticker,company,fiscal_year,method,metric_id,status,value,unit,currency,issues,input_refs,inputs_hash,market_price,upside_downside,margin_of_safety
MSFT,Microsoft Corporation,2026,current_market_multiples,latest_fy_p_fcf,AVAILABLE,53.56741760447310672219982982,decimal_ratio,,,quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2026:19359000000.0:USD:dc821219f185b74ff363db1b1067af6c5350f09a37b30f8478426e72e49e1f80;calculation_engine:MSFT:free_cash_flow:2026:9550316dd62830e93f7c5e94312feeaf6ae5b517c8b10e1f6ad14a8412562cdb,240f560e7eb3b823da8b6dd5585f9aeec14d0ff825e9cf49b1800771ec3d62f9,,,
MSFT,Microsoft Corporation,2026,current_market_multiples,earnings_yield,AVAILABLE,0.03727342531365209524751623359,decimal_ratio,,,quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2026:19359000000.0:USD:dc821219f185b74ff363db1b1067af6c5350f09a37b30f8478426e72e49e1f80;final_data_gate:MSFT:net_income:2026:0001193125-26-323660:us-gaap:NetIncomeLoss,95751c328d9bff8b7f9a5ce272d0e64ac7aa0213cb7f83661ac97d3cb14a126e,,,
MSFT,Microsoft Corporation,2026,current_market_multiples,fcf_yield,AVAILABLE,0.01866806437046716539447300495,decimal_ratio,,,quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2026:19359000000.0:USD:dc821219f185b74ff363db1b1067af6c5350f09a37b30f8478426e72e49e1f80;calculation_engine:MSFT:free_cash_flow:2026:9550316dd62830e93f7c5e94312feeaf6ae5b517c8b10e1f6ad14a8412562cdb,240f560e7eb3b823da8b6dd5585f9aeec14d0ff825e9cf49b1800771ec3d62f9,,,
MSFT,Microsoft Corporation,,three_year_median,free_cash_flow,AVAILABLE,71611000000.0,currency,USD,,calculation_engine:MSFT:free_cash_flow:2024:48793453e7a6cb3cc0697dc7840fc290262171534204c25eda0c1e8df653e0da;calculation_engine:MSFT:free_cash_flow:2025:8e9f42e51369215f5d5013599141a33df38f0d3886e946cb782108dfdd5f840e;calculation_engine:MSFT:free_cash_flow:2026:9550316dd62830e93f7c5e94312feeaf6ae5b517c8b10e1f6ad14a8412562cdb,ce4d57f35dcf4c98c6e2676b4878014fb787d20affd1f14d0d4a45c094eaaaa9,,,
MSFT,Microsoft Corporation,,three_year_median,net_income,AVAILABLE,101832000000.0,currency,USD,,final_data_gate:MSFT:net_income:2024:0001193125-26-323660:us-gaap:NetIncomeLoss;final_data_gate:MSFT:net_income:2025:0001193125-26-323660:us-gaap:NetIncomeLoss;final_data_gate:MSFT:net_income:2026:0001193125-26-323660:us-gaap:NetIncomeLoss,244310d15806c38dfac43ca5b63e35a95971240efbc64762e09b9b77d322f165,,,
MSFT,Microsoft Corporation,,equity_dcf,fair_value_per_unit_bear,AVAILABLE,112.8587079767950777712797663,currency_per_listed_unit,USD,,quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2026:19359000000.0:USD:dc821219f185b74ff363db1b1067af6c5350f09a37b30f8478426e72e49e1f80;calculation_engine:MSFT:free_cash_flow:2024:48793453e7a6cb3cc0697dc7840fc290262171534204c25eda0c1e8df653e0da;calculation_engine:MSFT:free_cash_flow:2025:8e9f42e51369215f5d5013599141a33df38f0d3886e946cb782108dfdd5f840e;calculation_engine:MSFT:free_cash_flow:2026:9550316dd62830e93f7c5e94312feeaf6ae5b517c8b10e1f6ad14a8412562cdb,e1b7addefa36d3ab528dfb2dd802a123781b91c27a13bd05fdc10bbf2d977dcf,483.2400,-0.7664541263620663070704416723,-3.281814036887248095413348361
MSFT,Microsoft Corporation,,equity_dcf,fair_value_per_unit_base,AVAILABLE,159.7283256209848066298604577,currency_per_listed_unit,USD,,quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2026:19359000000.0:USD:dc821219f185b74ff363db1b1067af6c5350f09a37b30f8478426e72e49e1f80;calculation_engine:MSFT:free_cash_flow:2024:48793453e7a6cb3cc0697dc7840fc290262171534204c25eda0c1e8df653e0da;calculation_engine:MSFT:free_cash_flow:2025:8e9f42e51369215f5d5013599141a33df38f0d3886e946cb782108dfdd5f840e;calculation_engine:MSFT:free_cash_flow:2026:9550316dd62830e93f7c5e94312feeaf6ae5b517c8b10e1f6ad14a8412562cdb,42c14162ed33df592d803f82bd9f7c7f784c701e45617b838928e9abdb21a6c0,483.2400,-0.6694637744785514306972509360,-2.025387000842090082028852508
MSFT,Microsoft Corporation,,equity_dcf,fair_value_per_unit_bull,AVAILABLE,246.8830878784525380534093882,currency_per_listed_unit,USD,,quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:MSFT:483.2400:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:7425545491:2026-07-23:2026-07-29;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:MSFT:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2026:19359000000.0:USD:dc821219f185b74ff363db1b1067af6c5350f09a37b30f8478426e72e49e1f80;calculation_engine:MSFT:free_cash_flow:2024:48793453e7a6cb3cc0697dc7840fc290262171534204c25eda0c1e8df653e0da;calculation_engine:MSFT:free_cash_flow:2025:8e9f42e51369215f5d5013599141a33df38f0d3886e946cb782108dfdd5f840e;calculation_engine:MSFT:free_cash_flow:2026:9550316dd62830e93f7c5e94312feeaf6ae5b517c8b10e1f6ad14a8412562cdb,bda52ede209c4b8775989994f6f38f01ff4d8ca1b0e1d14fc2e810586ff44fd6,483.2400,-0.4891087495272482864551581239,-0.957363722856190913407158118
TSM,Taiwan Semiconductor Manufacturing Company Limited,2025,current_market_multiples,latest_fy_pe,AVAILABLE,40.79059102200376845359458352,decimal_ratio,,,quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:-2591096200000:TWD:b6c7f7da7735bbd7f8ff5bf043a5a49f7bf3a19e8639d846060b78b09b5be3b0;fx:open_er_api:TWD:USD:0.031425:2026-08-23;final_data_gate:TSM:net_income:2025:0001628280-26-025362:ifrs-full:ProfitLoss,830b1affef55379c3419b5cf929075562cb810ff5c6c4557bfaf269b8965d1ca,,,
TSM,Taiwan Semiconductor Manufacturing Company Limited,2025,current_market_multiples,latest_fy_ev_ebit,AVAILABLE,34.37546389311778765412953995,decimal_ratio,,,quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:-2591096200000:TWD:b6c7f7da7735bbd7f8ff5bf043a5a49f7bf3a19e8639d846060b78b09b5be3b0;fx:open_er_api:TWD:USD:0.031425:2026-08-23;final_data_gate:TSM:operating_income:2025:0001628280-26-025362:ifrs-full:ProfitLossFromOperatingActivities,50008a92ca0a4f6013fdd453ace605902ca790c97a75c3b0fb06193b6ebd2042,,,
TSM,Taiwan Semiconductor Manufacturing Company Limited,2025,current_market_multiples,latest_fy_ev_ebitda,AVAILABLE,25.44333228843552442188474839,decimal_ratio,,,quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:-2591096200000:TWD:b6c7f7da7735bbd7f8ff5bf043a5a49f7bf3a19e8639d846060b78b09b5be3b0;fx:open_er_api:TWD:USD:0.031425:2026-08-23;calculation_engine:TSM:ebitda:2025:8ef5334cfab3d05822c82570e03d9f31f4f868739a8d9ad426ee4c604d40c343,6c9c2fe2e9c35e3f612512f3bb000e0f6e902daf4efc10ef5d59ed0b96552c44,,,
TSM,Taiwan Semiconductor Manufacturing Company Limited,2025,current_market_multiples,latest_fy_p_fcf,AVAILABLE,68.96823610468291365769930853,decimal_ratio,,,quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:-2591096200000:TWD:b6c7f7da7735bbd7f8ff5bf043a5a49f7bf3a19e8639d846060b78b09b5be3b0;fx:open_er_api:TWD:USD:0.031425:2026-08-23;calculation_engine:TSM:free_cash_flow:2025:3464c626b3ad9549c15a4e60c44d465a76e1caaaff2179a6541fc07438b76a37,68d963e841831cf4131ea5a14e94ad5a6c4e482d50b62632908086842ce251f9,,,
TSM,Taiwan Semiconductor Manufacturing Company Limited,2025,current_market_multiples,earnings_yield,AVAILABLE,0.02451545748529526208530837206,decimal_ratio,,,quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:-2591096200000:TWD:b6c7f7da7735bbd7f8ff5bf043a5a49f7bf3a19e8639d846060b78b09b5be3b0;fx:open_er_api:TWD:USD:0.031425:2026-08-23;final_data_gate:TSM:net_income:2025:0001628280-26-025362:ifrs-full:ProfitLoss,830b1affef55379c3419b5cf929075562cb810ff5c6c4557bfaf269b8965d1ca,,,
TSM,Taiwan Semiconductor Manufacturing Company Limited,2025,current_market_multiples,fcf_yield,AVAILABLE,0.01449942838152562856110685211,decimal_ratio,,,quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:-2591096200000:TWD:b6c7f7da7735bbd7f8ff5bf043a5a49f7bf3a19e8639d846060b78b09b5be3b0;fx:open_er_api:TWD:USD:0.031425:2026-08-23;calculation_engine:TSM:free_cash_flow:2025:3464c626b3ad9549c15a4e60c44d465a76e1caaaff2179a6541fc07438b76a37,68d963e841831cf4131ea5a14e94ad5a6c4e482d50b62632908086842ce251f9,,,
TSM,Taiwan Semiconductor Manufacturing Company Limited,,three_year_median,free_cash_flow,AVAILABLE,870170600000.0,currency,TWD,OUTLIER_REVIEW,calculation_engine:TSM:free_cash_flow:2023:a451fa8abc75b28f2380fa5725b202fec098745b940bd56684c08e44359016a3;calculation_engine:TSM:free_cash_flow:2024:6e7c82ca39dbceb0f1dd42136f651aca8a3af024b0d58c31654c64f074316e0b;calculation_engine:TSM:free_cash_flow:2025:3464c626b3ad9549c15a4e60c44d465a76e1caaaff2179a6541fc07438b76a37,e4535091c9214524a2d4a9ae109d22e65def826bd6fdc4a8339287ccf372fa7f,,,
TSM,Taiwan Semiconductor Manufacturing Company Limited,,three_year_median,net_income,AVAILABLE,1157523900000.0,currency,TWD,,final_data_gate:TSM:net_income:2023:0001193125-25-083423:ifrs-full:ProfitLoss;final_data_gate:TSM:net_income:2024:0001193125-25-083423:ifrs-full:ProfitLoss;final_data_gate:TSM:net_income:2025:0001628280-26-025362:ifrs-full:ProfitLoss,52959d5897df6b1a3c3c28c51dab890818188763e2c5689d998fe0f50be4a0d9,,,
TSM,Taiwan Semiconductor Manufacturing Company Limited,,equity_dcf,fair_value_per_unit_bear,AVAILABLE,61.70048788239865302957210454,currency_per_listed_unit,USD,,quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:-2591096200000:TWD:b6c7f7da7735bbd7f8ff5bf043a5a49f7bf3a19e8639d846060b78b09b5be3b0;fx:open_er_api:TWD:USD:0.031425:2026-08-23;calculation_engine:TSM:free_cash_flow:2023:a451fa8abc75b28f2380fa5725b202fec098745b940bd56684c08e44359016a3;calculation_engine:TSM:free_cash_flow:2024:6e7c82ca39dbceb0f1dd42136f651aca8a3af024b0d58c31654c64f074316e0b;calculation_engine:TSM:free_cash_flow:2025:3464c626b3ad9549c15a4e60c44d465a76e1caaaff2179a6541fc07438b76a37,6e1d0f108df6d12168b6f960807d5f5279c74f45439fb3aad06319060a74f426,418.9500,-0.8527258911984755865149251592,-5.790059760929608431865621009
TSM,Taiwan Semiconductor Manufacturing Company Limited,,equity_dcf,fair_value_per_unit_base,AVAILABLE,87.32437041083045706445959627,currency_per_listed_unit,USD,,quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:-2591096200000:TWD:b6c7f7da7735bbd7f8ff5bf043a5a49f7bf3a19e8639d846060b78b09b5be3b0;fx:open_er_api:TWD:USD:0.031425:2026-08-23;calculation_engine:TSM:free_cash_flow:2023:a451fa8abc75b28f2380fa5725b202fec098745b940bd56684c08e44359016a3;calculation_engine:TSM:free_cash_flow:2024:6e7c82ca39dbceb0f1dd42136f651aca8a3af024b0d58c31654c64f074316e0b;calculation_engine:TSM:free_cash_flow:2025:3464c626b3ad9549c15a4e60c44d465a76e1caaaff2179a6541fc07438b76a37,4bd2dad8deba4674994f9d60aa5911a5869767cc58f8fbf34452a079d4741d76,418.9500,-0.7915637417094391763588504684,-3.797629779968496362120676224
TSM,Taiwan Semiconductor Manufacturing Company Limited,,equity_dcf,fair_value_per_unit_bull,AVAILABLE,134.9723671756515756617261428,currency_per_listed_unit,USD,,quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:TSM:418.9500:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:25932524521:2025-12-31:2026-04-16;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:TSM:NYSE:ADR:1:5:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:-2591096200000:TWD:b6c7f7da7735bbd7f8ff5bf043a5a49f7bf3a19e8639d846060b78b09b5be3b0;fx:open_er_api:TWD:USD:0.031425:2026-08-23;calculation_engine:TSM:free_cash_flow:2023:a451fa8abc75b28f2380fa5725b202fec098745b940bd56684c08e44359016a3;calculation_engine:TSM:free_cash_flow:2024:6e7c82ca39dbceb0f1dd42136f651aca8a3af024b0d58c31654c64f074316e0b;calculation_engine:TSM:free_cash_flow:2025:3464c626b3ad9549c15a4e60c44d465a76e1caaaff2179a6541fc07438b76a37,70de47881f0ce81a6b6084c723b42e73f32edce55ccc0b93ee60de27d720a30c,418.9500,-0.6778318005116324724627613252,-2.103968677194369800495275772
ADBE,Adobe Inc.,2025,current_market_multiples,latest_fy_pe,AVAILABLE,15.34807152875175315568022440,decimal_ratio,,,quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:779000000.0:USD:f59c512f18c0886dc30ad40a8eb54a20ef54981b706b948167d7471f3a3f4be6;final_data_gate:ADBE:net_income:2025:0000796343-26-000003:us-gaap:NetIncomeLoss,739a93c0162206968f9baf733bfd7edd804428c105987077ab460b28fa2bc37f,,,
ADBE,Adobe Inc.,2025,current_market_multiples,latest_fy_ev_ebit,AVAILABLE,12.65917183551573627383413738,decimal_ratio,,,quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:779000000.0:USD:f59c512f18c0886dc30ad40a8eb54a20ef54981b706b948167d7471f3a3f4be6;final_data_gate:ADBE:operating_income:2025:0000796343-26-000003:us-gaap:OperatingIncomeLoss,e4a129e0479ecafbb2d0ea7645c8693cadf60d3a314cf28361254b44a827763e,,,
ADBE,Adobe Inc.,2025,current_market_multiples,latest_fy_ev_ebitda,AVAILABLE,11.57189731205375892482150357,decimal_ratio,,,quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:779000000.0:USD:f59c512f18c0886dc30ad40a8eb54a20ef54981b706b948167d7471f3a3f4be6;calculation_engine:ADBE:ebitda:2025:5099c64bf9f475ef3028fa9b5617165abd989fce5fa075ac446fa2a92bdeffa1,ec51fb16964e6ca4b24ceab29777e3604e13875563dbecbe65d4dcb9849d90e2,,,
ADBE,Adobe Inc.,2025,current_market_multiples,latest_fy_p_fcf,AVAILABLE,11.10756699147381242387332521,decimal_ratio,,,quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:779000000.0:USD:f59c512f18c0886dc30ad40a8eb54a20ef54981b706b948167d7471f3a3f4be6;calculation_engine:ADBE:free_cash_flow:2025:3de97e37e495d7450d14407b11076a959dd7def1df2fa072bd26665d835a4dd4,b36730014ac7c7f4aab6c84ddce32baed3185c1d86a53f52c532530abcd410eb,,,
ADBE,Adobe Inc.,2025,current_market_multiples,earnings_yield,AVAILABLE,0.06515476541314563643549518307,decimal_ratio,,,quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:779000000.0:USD:f59c512f18c0886dc30ad40a8eb54a20ef54981b706b948167d7471f3a3f4be6;final_data_gate:ADBE:net_income:2025:0000796343-26-000003:us-gaap:NetIncomeLoss,739a93c0162206968f9baf733bfd7edd804428c105987077ab460b28fa2bc37f,,,
ADBE,Adobe Inc.,2025,current_market_multiples,fcf_yield,AVAILABLE,0.09002871652879534504382868774,decimal_ratio,,,quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;quote:alphavantage_global_quote:ADBE:275.3000:USD:2026-08-21;shares:sec_companyfacts:dei:EntityCommonStockSharesOutstanding:397500000:2026-06-11:2026-06-15;share_basis:ORDINARY_SHARES;listing:phase6a1_listing_review:ADBE:NASDAQ:ordinary_share:None:None:1;analysis_as_of:2026-08-23;net_debt:calculation_engine_v1:2025:779000000.0:USD:f59c512f18c0886dc30ad40a8eb54a20ef54981b706b948167d7471f3a3f4be6;calculation_engine:ADBE:free_cash_flow:2025:3de97e37e495d7450d14407b11076a959dd7def1df2fa072bd26665d835a4dd4,b36730014ac7c7f4aab6c84ddce32baed3185c1d86a53f52c532530abcd410eb,,,
